country,year,iso_code,population,gdp,primary_energy_consumption,electricity_generation,electricity_demand,renewables_share_energy,renewables_share_elec,fossil_share_energy,fossil_share_elec,low_carbon_share_energy,low_carbon_share_elec,solar_electricity,wind_electricity,hydro_electricity,nuclear_electricity,coal_electricity,gas_electricity,oil_electricity,biofuel_electricity,other_renewable_electricity,solar_share_elec,wind_share_elec,hydro_share_elec,nuclear_share_elec,coal_share_elec,gas_share_elec,energy_per_capita,renewables_energy_per_capita,fossil_energy_per_capita,renewables_cons_change_twh
Luxembourg,2001,LUX,441754.0,22387796714.0,39.867,0.87,6.19,1.186,19.54,98.814,80.46,1.186,19.54,0.0,0.02,0.12,0.0,0.0,0.67,0.03,0.03,0.03,0.0,2.299,13.793,0.0,0.0,77.011,90246.359,1069.861,89116.273,-0.009
Luxembourg,2002,LUX,446392.0,23160273686.0,43.582,2.8,6.27,0.975,5.357,99.025,94.643,0.975,5.357,0.0,0.02,0.1,0.0,0.0,2.62,0.03,0.03,0.03,0.0,0.714,3.571,0.0,0.0,93.571,97632.016,951.82,96626.266,-0.048
Luxembourg,2003,LUX,451845.0,23454191347.0,45.704,2.79,6.55,0.872,5.018,99.128,94.982,0.872,5.018,0.0,0.03,0.08,0.0,0.0,2.62,0.03,0.03,0.03,0.0,1.075,2.867,0.0,0.0,93.907,101149.508,881.363,100221.547,-0.027
Luxembourg,2004,LUX,458305.0,24195538088.0,51.78,3.37,6.74,1.057,5.638,98.943,94.362,1.057,5.638,0.01,0.04,0.1,0.0,0.0,3.15,0.03,0.04,0.04,0.297,1.187,2.967,0.0,0.0,93.472,112981.047,1192.98,111724.656,0.149
Luxembourg,2005,LUX,465369.0,24872864640.0,52.553,3.35,6.61,1.108,6.269,98.892,93.731,1.108,6.269,0.02,0.05,0.09,0.0,0.0,3.11,0.03,0.05,0.05,0.597,1.493,2.687,0.0,0.0,92.836,112927.523,1250.901,111608.617,0.035
Luxembourg,2006,LUX,472869.0,26045643731.0,51.627,3.54,7.1,1.321,7.062,98.679,92.938,1.321,7.062,0.02,0.06,0.11,0.0,0.0,3.25,0.04,0.06,0.06,0.565,1.695,3.107,0.0,0.0,91.808,109177.461,1441.568,107658.945,0.1
Luxembourg,2007,LUX,480277.0,28135947926.0,50.126,3.19,7.15,2.484,8.15,97.516,91.85,2.484,8.15,0.02,0.06,0.12,0.0,0.0,2.89,0.04,0.06,0.06,0.627,1.881,3.762,0.0,0.0,90.596,104368.211,2590.495,101698.305,0.562
Luxembourg,2008,LUX,488995.0,27660465282.0,49.761,2.72,7.07,2.585,10.294,97.415,89.706,2.585,10.294,0.02,0.06,0.13,0.0,0.0,2.4,0.04,0.07,0.07,0.735,2.206,4.779,0.0,0.0,88.235,101761.266,2627.851,99049.219,0.041
Luxembourg,2009,LUX,498196.0,26344603078.0,47.593,3.15,6.57,2.554,8.571,97.446,91.429,2.554,8.571,0.02,0.06,0.11,0.0,0.0,2.84,0.04,0.08,0.08,0.635,1.905,3.492,0.0,0.0,90.159,95530.586,2438.405,93017.672,-0.07
Luxembourg,2010,LUX,507418.0,27526699944.0,50.116,3.24,7.3,2.428,8.333,97.572,91.667,2.428,8.333,0.02,0.06,0.11,0.0,0.0,2.92,0.05,0.08,0.08,0.617,1.852,3.395,0.0,0.0,90.123,98766.18,2396.122,96296.797,0.001
Luxembourg,2011,LUX,518583.0,28143126706.0,48.821,2.64,7.12,2.491,9.091,97.509,90.909,2.491,9.091,0.03,0.06,0.06,0.0,0.0,2.34,0.06,0.09,0.09,1.136,2.273,2.273,0.0,0.0,88.636,94143.305,2343.275,91738.484,-0.001
Luxembourg,2012,LUX,530951.0,28607408843.0,47.953,2.76,6.87,2.902,11.232,97.098,88.768,2.902,11.232,0.04,0.08,0.1,0.0,0.0,2.39,0.06,0.09,0.09,1.449,2.899,3.623,0.0,0.0,86.594,90315.195,2618.73,87618.203,0.175
Luxembourg,2013,LUX,543358.0,29514812514.0,45.692,1.84,6.78,3.551,19.565,96.449,80.435,3.551,19.565,0.07,0.08,0.12,0.0,0.0,1.42,0.06,0.09,0.09,3.804,4.348,6.522,0.0,0.0,77.174,84092.562,2982.924,81012.719,0.23
Luxembourg,2014,LUX,556285.0,30289014849.0,44.274,1.91,6.8,4.242,20.942,95.758,79.058,4.242,20.942,0.09,0.08,0.11,0.0,0.0,1.45,0.06,0.12,0.12,4.712,4.188,5.759,0.0,0.0,75.916,79589.086,3372.06,76119.555,0.255
Luxembourg,2015,LUX,569540.0,30976491415.0,43.034,1.34,6.94,4.903,32.09,95.097,67.91,4.903,32.09,0.1,0.1,0.1,0.0,0.0,0.84,0.07,0.13,0.13,7.463,7.463,7.463,0.0,0.0,62.687,75560.039,3699.802,71759.031,0.231
Luxembourg,2016,LUX,583511.0,32518554202.0,42.459,0.79,7.09,5.297,58.228,94.703,41.772,5.297,58.228,0.1,0.1,0.12,0.0,0.0,0.26,0.07,0.14,0.14,12.658,12.658,15.19,0.0,0.0,32.911,72765.094,3848.733,68810.828,0.139
Luxembourg,2017,LUX,596506.0,32946911821.0,44.355,0.9,7.08,6.526,66.667,93.474,33.333,6.526,66.667,0.11,0.23,0.09,0.0,0.0,0.22,0.08,0.17,0.17,12.222,25.556,10.0,0.0,0.0,24.444,74357.836,4844.0,69378.547,0.644
Luxembourg,2018,LUX,608109.0,33348602359.0,46.431,0.96,7.12,6.964,70.833,93.036,29.167,6.964,70.833,0.12,0.25,0.09,0.0,0.0,0.2,0.08,0.22,0.22,12.5,26.042,9.375,0.0,0.0,20.833,76353.008,5307.337,70900.445,0.338
Luxembourg,2019,LUX,620167.0,34122291521.0,47.288,1.07,6.95,7.718,74.766,92.282,25.234,7.718,74.766,0.13,0.28,0.11,0.0,0.0,0.19,0.08,0.28,0.28,12.15,26.168,10.28,0.0,0.0,17.757,76250.828,5872.477,70213.812,0.414
Luxembourg,2020,LUX,630597.0,33850190319.0,40.541,1.22,6.68,10.605,79.508,89.395,20.492,10.605,79.508,0.16,0.35,0.09,0.0,0.0,0.18,0.07,0.37,0.37,13.115,28.689,7.377,0.0,0.0,14.754,64289.547,6797.622,57301.723,0.645
Luxembourg,2021,LUX,640276.0,35577396523.0,43.215,1.23,6.95,9.928,80.488,90.072,19.512,9.928,80.488,0.18,0.31,0.11,0.0,0.0,0.17,0.07,0.39,0.39,14.634,25.203,8.943,0.0,0.0,13.821,67493.578,6682.228,60626.293,-0.008
Luxembourg,2022,LUX,653315.0,36128358732.0,38.822,1.21,6.72,11.035,85.95,88.965,14.05,11.035,85.95,0.28,0.31,0.06,0.0,0.0,0.1,0.07,0.39,0.39,23.14,25.62,4.959,0.0,0.0,8.264,59423.344,6536.369,52698.047,-0.008
Luxembourg,2023,LUX,665101.0,,37.698,1.41,6.61,12.572,89.362,87.428,10.638,12.572,89.362,0.29,0.5,0.09,0.0,0.0,0.09,0.06,0.38,0.38,20.567,35.461,6.383,0.0,0.0,6.383,56679.461,7094.914,49338.219,0.449
Luxembourg,2024,LUX,673042.0,,39.742,1.51,6.76,14.278,90.728,85.722,9.272,14.278,90.728,0.36,0.46,0.11,0.0,0.0,0.07,0.07,0.44,0.44,23.841,30.464,7.285,0.0,0.0,4.636,59047.879,8390.462,50372.996,0.928
Luxembourg,2025,LUX,680454.0,,,1.54,6.7,,91.558,,8.442,,91.558,0.47,0.47,0.05,0.0,0.0,0.06,0.07,0.42,0.42,30.519,30.519,3.247,0.0,0.0,3.896,,,,
Macao,2000,MAC,437316.0,,6.901,1.57,1.67,,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15780.08,,,
Macao,2001,MAC,445121.0,,7.283,1.57,1.76,,3.822,,96.178,,3.822,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,16362.185,,,
Macao,2002,MAC,456026.0,,7.872,1.7,1.89,,4.118,,95.882,,4.118,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,17263.035,,,
Macao,2003,MAC,469062.0,,8.305,1.8,1.98,,8.333,,91.667,,8.333,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,17705.162,,,
Macao,2004,MAC,482209.0,,9.787,1.97,2.12,,7.614,,92.386,,7.614,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,20296.918,,,
Macao,2005,MAC,495416.0,,10.061,2.03,2.37,,7.882,,92.118,,7.882,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,20307.605,,,
Macao,2006,MAC,508752.0,,10.697,1.67,2.63,,10.18,,89.82,,10.18,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,21026.564,,,
Macao,2007,MAC,522281.0,,10.957,1.52,3.2,,11.184,,88.816,,11.184,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,20978.555,,,
Macao,2008,MAC,535935.0,,9.825,1.21,3.52,,14.876,,85.124,,14.876,0.0,0.0,0.0,0.0,0.0,0.4,0.63,0.18,0.18,0.0,0.0,0.0,0.0,0.0,33.058,18332.191,,,
Macao,2009,MAC,549492.0,,10.457,1.46,3.69,,12.329,,87.671,,12.329,0.0,0.0,0.0,0.0,0.0,0.45,0.83,0.18,0.18,0.0,0.0,0.0,0.0,0.0,30.822,19031.008,,,
Macao,2010,MAC,562809.0,,10.821,1.08,3.87,,18.519,,81.481,,18.519,0.0,0.0,0.0,0.0,0.0,0.7,0.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,64.815,19226.939,,,
Macao,2011,MAC,575644.0,,10.912,0.89,4.05,,23.596,,76.404,,23.596,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.21,0.21,0.0,0.0,0.0,0.0,0.0,40.449,18956.566,,,
Macao,2012,MAC,587450.0,,11.028,0.56,4.42,,41.071,,58.929,,41.071,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,18773.168,,,
Macao,2013,MAC,598752.0,,11.219,0.41,4.47,,58.537,,41.463,,58.537,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,18736.98,,,
Macao,2014,MAC,610308.0,,12.116,0.64,4.74,,40.625,,59.375,,40.625,0.0,0.0,0.0,0.0,0.0,0.25,0.13,0.26,0.26,0.0,0.0,0.0,0.0,0.0,39.062,19851.902,,,
Macao,2015,MAC,622185.0,,12.959,0.95,5.0,,21.053,,78.947,,21.053,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20828.768,,,
Macao,2016,MAC,634317.0,,13.168,0.99,5.3,,20.202,,79.798,,20.202,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20759.721,,,
Macao,2017,MAC,646558.0,,16.063,1.47,5.42,,14.286,,85.714,,14.286,0.0,0.0,0.0,0.0,0.0,0.67,0.59,0.21,0.21,0.0,0.0,0.0,0.0,0.0,45.578,24844.086,,,
Macao,2018,MAC,658777.0,,13.65,0.65,5.56,,27.692,,72.308,,27.692,0.0,0.0,0.0,0.0,0.0,0.26,0.21,0.18,0.18,0.0,0.0,0.0,0.0,0.0,40.0,20720.635,,,
Macao,2019,MAC,670982.0,,14.248,0.84,5.82,,26.19,,73.81,,26.19,0.0,0.0,0.0,0.0,0.0,0.45,0.17,0.22,0.22,0.0,0.0,0.0,0.0,0.0,53.571,21234.24,,,
Macao,2020,MAC,683069.0,,12.916,0.56,5.41,,33.929,,66.071,,33.929,0.0,0.0,0.0,0.0,0.0,0.21,0.16,0.19,0.19,0.0,0.0,0.0,0.0,0.0,37.5,18908.174,,,
Macao,2021,MAC,694404.0,,12.319,0.5,5.69,,42.0,,58.0,,42.0,0.0,0.0,0.0,0.0,0.0,0.25,0.04,0.21,0.21,0.0,0.0,0.0,0.0,0.0,50.0,17740.322,,,
Macao,2022,MAC,704360.0,,12.441,0.49,5.36,,40.816,,59.184,,40.816,0.0,0.0,0.0,0.0,0.0,0.25,0.04,0.2,0.2,0.0,0.0,0.0,0.0,0.0,51.02,17662.996,,,
Macao,2023,MAC,713916.0,,13.525,0.66,5.99,,33.333,,66.667,,33.333,0.0,0.0,0.0,0.0,0.0,0.37,0.07,0.22,0.22,0.0,0.0,0.0,0.0,0.0,56.061,18944.184,,,
Macao,2024,MAC,720270.0,,,0.78,6.28,,30.769,,69.231,,30.769,0.0,0.0,0.0,0.0,0.0,0.49,0.05,0.24,0.24,0.0,0.0,0.0,0.0,0.0,62.821,,,,
Madagascar,2000,MDG,16516336.0,19457200304.0,8.534,0.86,0.86,,63.953,,36.047,,63.953,0.0,0.0,0.54,0.0,0.0,0.0,0.31,0.01,0.01,0.0,0.0,62.791,0.0,0.0,0.0,516.682,,,
Madagascar,2001,MDG,17032933.0,20850416898.0,8.361,0.88,0.88,,61.364,,38.636,,61.364,0.0,0.0,0.53,0.0,0.0,0.0,0.34,0.01,0.01,0.0,0.0,60.227,0.0,0.0,0.0,490.901,,,
Madagascar,2002,MDG,17549915.0,18473840634.0,6.231,0.86,0.86,,63.953,,36.047,,63.953,0.0,0.0,0.54,0.0,0.0,0.0,0.31,0.01,0.01,0.0,0.0,62.791,0.0,0.0,0.0,355.058,,,
Madagascar,2003,MDG,18071860.0,20509701124.0,8.14,0.96,0.96,,63.542,,36.458,,63.542,0.0,0.0,0.6,0.0,0.0,0.0,0.35,0.01,0.01,0.0,0.0,62.5,0.0,0.0,0.0,450.4,,,
Madagascar,2004,MDG,18606606.0,21834931987.0,8.922,1.05,1.05,,60.952,,39.048,,60.952,0.0,0.0,0.63,0.0,0.0,0.0,0.41,0.01,0.01,0.0,0.0,60.0,0.0,0.0,0.0,479.493,,,
Madagascar,2005,MDG,19159711.0,23129761607.0,8.586,1.06,1.06,,61.321,,38.679,,61.321,0.0,0.0,0.64,0.0,0.0,0.0,0.41,0.01,0.01,0.0,0.0,60.377,0.0,0.0,0.0,448.104,,,
Madagascar,2006,MDG,19730916.0,24652234312.0,8.473,1.07,1.07,,59.813,,40.187,,59.813,0.0,0.0,0.63,0.0,0.0,0.0,0.43,0.01,0.01,0.0,0.0,58.879,0.0,0.0,0.0,429.445,,,
Madagascar,2007,MDG,20318590.0,26539188296.0,8.971,1.12,1.12,,64.286,,35.714,,64.286,0.0,0.0,0.71,0.0,0.0,0.0,0.4,0.01,0.01,0.0,0.0,63.393,0.0,0.0,0.0,441.541,,,
Madagascar,2008,MDG,20923842.0,28762450059.0,9.631,1.18,1.18,,59.322,,40.678,,59.322,0.0,0.0,0.69,0.0,0.0,0.0,0.48,0.01,0.01,0.0,0.0,58.475,0.0,0.0,0.0,460.266,,,
Madagascar,2009,MDG,21547277.0,27725052410.0,8.288,1.19,1.19,,62.185,,37.815,,62.185,0.0,0.0,0.73,0.0,0.0,0.0,0.45,0.01,0.01,0.0,0.0,61.345,0.0,0.0,0.0,384.633,,,
Madagascar,2010,MDG,22183343.0,28122419419.0,8.888,1.3,1.3,,54.615,,45.385,,54.615,0.0,0.0,0.7,0.0,0.0,0.0,0.59,0.01,0.01,0.0,0.0,53.846,0.0,0.0,0.0,400.652,,,
Madagascar,2011,MDG,22822305.0,28843634595.0,10.163,1.47,1.47,,47.619,,52.381,,47.619,0.0,0.0,0.68,0.0,0.07,0.0,0.7,0.02,0.02,0.0,0.0,46.259,0.0,4.762,0.0,445.294,,,
Madagascar,2012,MDG,23462444.0,29712119552.0,12.156,1.56,1.56,,49.359,,50.641,,49.359,0.0,0.0,0.75,0.0,0.08,0.0,0.71,0.02,0.02,0.0,0.0,48.077,0.0,5.128,0.0,518.102,,,
Madagascar,2013,MDG,24109290.0,30395500923.0,12.704,1.65,1.65,,50.303,,49.697,,50.303,0.01,0.0,0.8,0.0,0.08,0.0,0.74,0.02,0.02,0.606,0.0,48.485,0.0,4.848,0.0,526.938,,,
Madagascar,2014,MDG,24764356.0,31410405446.0,13.783,1.72,1.72,,52.907,,47.093,,52.907,0.01,0.0,0.88,0.0,0.09,0.0,0.72,0.02,0.02,0.581,0.0,51.163,0.0,5.233,0.0,556.573,,,
Madagascar,2015,MDG,25426703.0,32394175176.0,15.19,1.79,1.79,,54.19,,45.81,,54.19,0.02,0.0,0.93,0.0,0.08,0.0,0.74,0.02,0.02,1.117,0.0,51.955,0.0,4.469,0.0,597.421,,,
Madagascar,2016,MDG,26099950.0,33687674194.0,16.096,1.9,1.9,,48.421,,51.579,,48.421,0.02,0.0,0.88,0.0,0.08,0.0,0.9,0.02,0.02,1.053,0.0,46.316,0.0,4.211,0.0,616.708,,,
Madagascar,2017,MDG,26788379.0,35012614968.0,14.813,1.98,1.98,,41.919,,58.081,,41.919,0.02,0.0,0.78,0.0,0.12,0.0,1.03,0.03,0.03,1.01,0.0,39.394,0.0,6.061,0.0,552.947,,,
Madagascar,2018,MDG,27494930.0,36130917975.0,12.727,2.38,2.38,,43.277,,56.723,,43.277,0.04,0.0,0.96,0.0,0.46,0.0,0.89,0.03,0.03,1.681,0.0,40.336,0.0,19.328,0.0,462.902,,,
Madagascar,2019,MDG,28219559.0,37724649896.0,15.555,2.47,2.47,,38.462,,61.538,,38.462,0.04,0.0,0.89,0.0,0.48,0.0,1.04,0.02,0.02,1.619,0.0,36.032,0.0,19.433,0.0,551.201,,,
Madagascar,2020,MDG,28953560.0,35031864099.0,11.85,2.16,2.16,,40.741,,59.259,,40.741,0.04,0.0,0.82,0.0,0.21,0.0,1.07,0.02,0.02,1.852,0.0,37.963,0.0,9.722,0.0,409.262,,,
Madagascar,2021,MDG,29691087.0,37042695870.0,15.657,2.53,2.53,,33.202,,66.798,,33.202,0.04,0.0,0.77,0.0,0.47,0.0,1.22,0.03,0.03,1.581,0.0,30.435,0.0,18.577,0.0,527.316,,,
Madagascar,2022,MDG,30437261.0,38602188321.0,16.568,2.64,2.64,,35.227,,64.773,,35.227,0.08,0.0,0.82,0.0,0.51,0.0,1.2,0.03,0.03,3.03,0.0,31.061,0.0,19.318,0.0,544.343,,,
Madagascar,2023,MDG,31195937.0,,16.603,2.48,2.48,,43.952,,56.048,,43.952,0.08,0.0,0.98,0.0,0.51,0.0,0.88,0.03,0.03,3.226,0.0,39.516,0.0,20.565,0.0,532.202,,,
Madagascar,2024,MDG,31964960.0,,,2.43,2.43,,42.387,,57.613,,42.387,0.1,0.0,0.9,0.0,0.5,0.0,0.9,0.03,0.03,4.115,0.0,37.037,0.0,20.576,0.0,,,,
Malawi,2000,MWI,11315947.0,11274206470.0,4.868,1.21,1.21,,90.083,,9.917,,90.083,0.0,0.0,1.02,0.0,0.0,0.0,0.12,0.07,0.07,0.0,0.0,84.298,0.0,0.0,0.0,430.202,,,
Malawi,2001,MWI,11593057.0,10808318915.0,4.657,1.22,1.21,,90.984,,9.016,,90.984,0.0,0.0,1.04,0.0,0.0,0.0,0.11,0.07,0.07,0.0,0.0,85.246,0.0,0.0,0.0,401.729,,,
Malawi,2002,MWI,11880443.0,10984271331.0,4.506,1.28,1.27,,90.625,,9.375,,90.625,0.0,0.0,1.09,0.0,0.0,0.0,0.12,0.07,0.07,0.0,0.0,85.156,0.0,0.0,0.0,379.282,,,
Malawi,2003,MWI,12181575.0,11581699921.0,4.794,1.31,1.3,,92.366,,7.634,,92.366,0.0,0.0,1.14,0.0,0.0,0.0,0.1,0.07,0.07,0.0,0.0,87.023,0.0,0.0,0.0,393.577,,,
Malawi,2004,MWI,12500736.0,12176822884.0,5.053,1.47,1.46,,90.476,,9.524,,90.476,0.0,0.0,1.26,0.0,0.0,0.0,0.14,0.07,0.07,0.0,0.0,85.714,0.0,0.0,0.0,404.2,,,
Malawi,2005,MWI,12840034.0,12535229211.0,4.723,1.53,1.52,,89.542,,10.458,,89.542,0.0,0.0,1.31,0.0,0.0,0.0,0.16,0.06,0.06,0.0,0.0,85.621,0.0,0.0,0.0,367.86,,,
Malawi,2006,MWI,13198699.0,13079496449.0,4.926,1.57,1.56,,89.172,,10.828,,89.172,0.0,0.0,1.34,0.0,0.0,0.0,0.17,0.06,0.06,0.0,0.0,85.35,0.0,0.0,0.0,373.235,,,
Malawi,2007,MWI,13576344.0,14282894527.0,4.865,1.58,1.56,,90.506,,9.494,,90.506,0.0,0.0,1.37,0.0,0.0,0.0,0.15,0.06,0.06,0.0,0.0,86.709,0.0,0.0,0.0,358.312,,,
Malawi,2008,MWI,13976415.0,15293785292.0,5.619,1.7,1.68,,92.941,,7.059,,92.941,0.0,0.0,1.52,0.0,0.0,0.0,0.12,0.06,0.06,0.0,0.0,89.412,0.0,0.0,0.0,402.037,,,
Malawi,2009,MWI,14395788.0,16486871191.0,5.132,1.67,1.65,,92.814,,7.186,,92.814,0.0,0.0,1.49,0.0,0.0,0.0,0.12,0.06,0.06,0.0,0.0,89.222,0.0,0.0,0.0,356.468,,,
Malawi,2010,MWI,14826466.0,17495879385.0,6.237,1.92,1.9,,93.75,,6.25,,93.75,0.0,0.0,1.74,0.0,0.0,0.0,0.12,0.06,0.06,0.0,0.0,90.625,0.0,0.0,0.0,420.676,,,
Malawi,2011,MWI,15265026.0,18220347468.0,6.213,1.97,1.95,,93.909,,6.091,,93.909,0.0,0.0,1.79,0.0,0.0,0.0,0.12,0.06,0.06,0.0,0.0,90.863,0.0,0.0,0.0,407.037,,,
Malawi,2012,MWI,15709577.0,18563980884.0,6.194,2.05,2.03,,93.659,,6.341,,93.659,0.01,0.0,1.86,0.0,0.0,0.0,0.13,0.05,0.05,0.488,0.0,90.732,0.0,0.0,0.0,394.273,,,
Malawi,2013,MWI,16161816.0,19529310978.0,6.322,2.05,2.03,,93.659,,6.341,,93.659,0.01,0.0,1.86,0.0,0.0,0.0,0.13,0.05,0.05,0.488,0.0,90.732,0.0,0.0,0.0,391.172,,,
Malawi,2014,MWI,16621534.0,20642483934.0,6.462,2.17,2.15,,94.47,,5.53,,94.47,0.02,0.0,1.97,0.0,0.0,0.0,0.12,0.06,0.06,0.922,0.0,90.783,0.0,0.0,0.0,388.758,,,
Malawi,2015,MWI,17085587.0,21251437245.0,6.182,2.17,2.15,,94.009,,5.991,,94.009,0.03,0.0,1.96,0.0,0.0,0.0,0.13,0.05,0.05,1.382,0.0,90.323,0.0,0.0,0.0,361.836,,,
Malawi,2016,MWI,17557741.0,21733841491.0,6.76,2.15,2.13,,93.953,,6.047,,93.953,0.03,0.0,1.94,0.0,0.0,0.0,0.13,0.05,0.05,1.395,0.0,90.233,0.0,0.0,0.0,385.015,,,
Malawi,2017,MWI,18039714.0,22603193649.0,7.264,1.91,1.89,,100.0,,0.0,,100.0,0.04,0.0,1.82,0.0,0.0,0.0,0.0,0.05,0.05,2.094,0.0,95.288,0.0,0.0,0.0,402.66,,,
Malawi,2018,MWI,18528086.0,23595927755.0,6.832,1.81,1.79,,81.768,,18.232,,81.768,0.01,0.0,1.42,0.0,0.0,0.0,0.33,0.05,0.05,0.552,0.0,78.453,0.0,0.0,0.0,368.759,,,
Malawi,2019,MWI,19025748.0,24881432457.0,7.988,1.8,1.78,,96.111,,3.889,,96.111,0.01,0.0,1.67,0.0,0.0,0.0,0.07,0.05,0.05,0.556,0.0,92.778,0.0,0.0,0.0,419.864,,,
Malawi,2020,MWI,19533885.0,25108605204.0,7.823,1.75,1.73,,99.429,,0.571,,99.429,0.01,0.0,1.68,0.0,0.0,0.0,0.01,0.05,0.05,0.571,0.0,96.0,0.0,0.0,0.0,400.502,,,
Malawi,2021,MWI,20047264.0,26255309111.0,8.316,1.83,1.81,,95.628,,4.372,,95.628,0.01,0.0,1.69,0.0,0.0,0.0,0.08,0.05,0.05,0.546,0.0,92.35,0.0,0.0,0.0,414.817,,,
Malawi,2022,MWI,20568731.0,26465351444.0,11.022,1.83,1.81,,95.628,,4.372,,95.628,0.01,0.0,1.69,0.0,0.0,0.0,0.08,0.05,0.05,0.546,0.0,92.35,0.0,0.0,0.0,535.854,,,
Malawi,2023,MWI,21104480.0,,11.083,1.83,1.81,,95.628,,4.372,,95.628,0.01,0.0,1.69,0.0,0.0,0.0,0.08,0.05,0.05,0.546,0.0,92.35,0.0,0.0,0.0,525.152,,,
Malawi,2024,MWI,21655288.0,,,1.83,1.81,,95.628,,4.372,,95.628,0.01,0.0,1.69,0.0,0.0,0.0,0.08,0.05,0.05,0.546,0.0,92.35,0.0,0.0,0.0,,,,
Malaysia,2000,MYS,22967817.0,305803211129.0,612.311,69.9,69.88,3.472,10.815,96.528,89.185,3.472,10.815,0.0,0.0,6.99,0.0,4.04,55.94,2.36,0.57,0.57,0.0,0.0,10.0,0.0,5.78,80.029,26659.512,923.547,25679.723,0.234
Malaysia,2001,MYS,23526535.0,309934494308.0,626.892,75.78,75.69,2.964,8.762,97.036,91.238,2.964,8.762,0.0,0.0,6.07,0.0,6.24,60.11,2.79,0.57,0.57,0.0,0.0,8.01,0.0,8.234,79.322,26646.164,788.512,25810.797,-2.661
Malaysia,2002,MYS,24102477.0,329700338274.0,660.287,80.87,80.84,2.442,7.184,97.558,92.816,2.442,7.184,0.0,0.0,5.41,0.0,9.56,60.01,5.49,0.4,0.4,0.0,0.0,6.69,0.0,11.821,74.206,27394.982,667.955,26685.66,-2.452
Malaysia,2003,MYS,24679604.0,350966698067.0,715.327,83.31,83.11,2.124,6.614,97.876,93.386,2.124,6.614,0.0,0.0,5.09,0.0,13.44,60.39,3.97,0.42,0.42,0.0,0.0,6.11,0.0,16.133,72.488,28984.545,614.709,28332.541,-0.929
Malaysia,2004,MYS,25256773.0,377079435469.0,772.928,96.06,95.54,2.19,6.402,97.81,93.598,2.19,6.402,0.0,0.0,5.57,0.0,22.63,63.88,3.4,0.58,0.58,0.0,0.0,5.798,0.0,23.558,66.5,30602.789,669.29,29894.094,1.733
Malaysia,2005,MYS,25836075.0,399781035415.0,836.425,98.75,96.52,2.155,6.684,97.845,93.316,2.155,6.684,0.0,0.0,6.01,0.0,25.23,63.89,3.03,0.59,0.59,0.0,0.0,6.086,0.0,25.549,64.699,32374.299,696.677,31635.334,1.095
Malaysia,2006,MYS,26417909.0,426608936099.0,845.202,103.99,101.67,2.242,6.674,97.758,93.326,2.242,6.674,0.0,0.0,6.32,0.0,26.63,67.39,3.03,0.62,0.62,0.0,0.0,6.078,0.0,25.608,64.804,31993.541,716.493,31234.389,0.929
Malaysia,2007,MYS,26998383.0,458125848157.0,901.45,108.55,106.29,2.063,6.191,97.937,93.809,2.063,6.191,0.0,0.0,5.96,0.0,30.86,67.95,3.02,0.76,0.76,0.0,0.0,5.491,0.0,28.429,62.598,33389.027,688.082,32661.977,-0.351
Malaysia,2008,MYS,27570052.0,485245105845.0,934.613,113.83,113.35,2.527,7.564,97.473,92.436,2.527,7.564,0.0,0.0,7.81,0.0,31.03,71.48,2.71,0.8,0.8,0.0,0.0,6.861,0.0,27.26,62.795,33899.559,855.354,32993.691,5.005
Malaysia,2009,MYS,28124779.0,483081319364.0,905.238,116.11,116.02,2.488,7.131,97.512,92.869,2.488,7.131,0.0,0.0,6.89,0.0,37.64,67.35,2.84,1.39,1.39,0.0,0.0,5.934,0.0,32.418,58.005,32186.479,799.638,31342.346,-1.093
